date,time,username,tweet,link,likes,retweets,replies,mentions,hashtags
2018-04-22,12:59:40,SutrykJacek,Mnóstwo atrakcji i aktywności przygotowali dziś liczni partnerzy akcji „Zamknięte sklepy. Otwarte miasto”. Właśnie zaczynamy:)) Wpadnijcie na pl. Wolności! #weekend #Wrocław pic.twitter.com/vLAZ7ZaHQC,https://twitter.com/SutrykJacek/status/988009436492058625,17,2,1,,"#weekend,#Wrocław"
2018-04-21,15:47:12,SutrykJacek,"Dziś na #Maślice zaprezentowaliśmy wypracowaną wspólnie z @RO_Maslice koncepcję centrum aktywności lokalnej, które powstanie przy ul. Suwalskiej. pic.twitter.com/x6bnehYQPO",https://twitter.com/SutrykJacek/status/987689207475863553,13,0,0,RO_Maslice,#Maślice
2018-04-21,14:44:43,SutrykJacek,#90latMaślic Piknikujemy dziś z okazji 90. rocznicy przyłączenia Wrocławia do Maślic! 😀@RO_Maslice gratulacje za aktywność i pomysły!#Wroclaw pic.twitter.com/MIOW50damu,https://twitter.com/SutrykJacek/status/987673484024320000,16,0,0,RO_Maslice,"#90latMaślic,#Wroclaw"
2018-04-21,13:07:16,SutrykJacek,Kolejne sportowo-rekreacyjne miejsce na mapie WRO- Zakrzów. Zmieniamy je w kierunku parku sportowego. Dziś nasza drużyna (Puchar Polski 2017) podejmowała Mistrza Polski. Chłopaki powodzenia @KSB_Wroclaw https://twitter.com/bartskrzynia/status/987647807506059264 …,https://twitter.com/SutrykJacek/status/987648959274541056,22,3,0,KSB_Wroclaw,
2018-04-20,16:39:04,SutrykJacek,"Wizyta w terenie i wspólny obchód osiedla z radnymi Psiego Pola Zawidawia. A już jutro widzimy się na Zakrzowie, gdzie drużyna Barons Wrocław rozegra pierwszy oficjalny mecz na swoim nowym boisku. pic.twitter.com/ANKjKCoKvs",https://twitter.com/SutrykJacek/status/987339872980619265,14,3,0,,
2018-04-20,12:37:19,SutrykJacek,"Wspólnie z wrocławskimi #NGO przygotowujemy się do II Kongresu Wrocławskich Organizacji Pozarządowych, który odbędzie się 6 czerwca. Dzięki za to spotkanie i do zobaczenia w #Sektor3 :) pic.twitter.com/atSfHfLYlO",https://twitter.com/SutrykJacek/status/987279036203356161,12,1,0,,"#NGO,#Sektor3"
2018-04-20,10:47:08,SutrykJacek,"Chciałbym również bardzo mocno podkreślić, że ten projekt udał się tylko dlatego, że umieliśmy sobie zaufać i ramię w ramię postawione cele realizować. To nie koniec pracy, przed nami kolejne wyzwania, ale wspólnie na pewno damy radę!",https://twitter.com/SutrykJacek/status/987251305998667776,11,2,0,,
2018-04-20,10:36:07,SutrykJacek,"Zgodnie z zapowiedzią, że ostatnich mieszkańców koczowiska uda się wyprowadzić do końca kwietnia, uprzejmie informuję, że tak się właśnie stało. Dziękuję wszystkim naszym partnerom, bez których to by się po prostu nie udało - Fundacja Dom Pokoju i Stowarzyszenie Nomada. pic.twitter.com/giKov4sXGI",https://twitter.com/SutrykJacek/status/987248535627272192,18,5,2,,
2018-04-19,09:25:19,SutrykJacek,"Wspaniała drużyna, dzięki której mamy coraz więcej społecznych lodówek i nie tylko! Chłopaki, dzięki za to spotkanie - działamy dalej:):) #wezpomoz #działamy #foodsharing #Wrocław #pomagamy #podzielsie pic.twitter.com/NOeCcGosUq",https://twitter.com/SutrykJacek/status/986868330035404800,17,3,0,,"#wezpomoz,#działamy,#foodsharing,#Wrocław,#pomagamy,#podzielsie"
2018-04-18,21:33:42,SutrykJacek,"Wzruszające spotkanie z ostatnią żyjącą przedstawicielką przedwojennej wrocławskiej Polonii, Panią Elżbietą Neumann, tutaj urodzoną, której miałem zaszczyt wręczyć medal Merito de Wratislavia. Wiele refleksji o przedwojennym Wrocławiu i mieszkającej w nim 4-tysięcznej Polonii. pic.twitter.com/rG8bv9OlAH",https://twitter.com/SutrykJacek/status/986689245116067840,20,1,1,,
2018-04-16,13:50:28,SutrykJacek,"🎭""Teatr mój widzę ogromny…"", czyli gala finałowa X Ogólnopolskiego Przeglądu Teatrów Szkolnych INTEGRA:):) Talent, energia i młodość! Serdecznie gratuluję wszystkim artystom:) pic.twitter.com/bYPu5q4G9J",https://twitter.com/SutrykJacek/status/985847893532782592,8,1,0,,
2018-04-16,08:37:05,SutrykJacek,"22.04 spotkajmy się o g. 13:00 na pl. Wolności! „Zamknięte sklepy. Otwarte miasto"" to oferta dla mieszkańców, zarówno w niedziele niehandlowe jak i w te, które zamiast na zakupach w galeriach handlowych można aktywnie wykorzystać na czas z rodziną i przyjaciółmi:) Zapraszamy :) pic.twitter.com/qVpr0KxEbT",https://twitter.com/SutrykJacek/status/985769027816640512,18,5,0,,
2018-04-15,14:38:56,SutrykJacek,Wielkie otwarcie sezonu wyścigowego🐎 #Partynice idealnym miejscem na niedzielę z rodziną i przyjaciółmi:) Na takim wydarzeniu nie mogło zabraknąć „końskiego” krawata:)) Dołączajcie! pic.twitter.com/GaNnBK44Du,https://twitter.com/SutrykJacek/status/985497702652874752,15,0,0,,#Partynice
2018-04-14,19:00:58,SutrykJacek,"Medale „Merito de Wratislavia otrzymali prof. dr hab. Edmund Mrozik, prof. dr hab. Mieczysław Gawroński, prof. dr hab. Andrzej Tomasz Chorosiński, znakomici muzycy, których łączy artystyczna pasja i dydaktyczna praca, którą wciąż wkładają w kształcenie wielu talentów. Gratuluję! pic.twitter.com/L77j7B25ky",https://twitter.com/SutrykJacek/status/985201257743900673,16,0,0,,
2018-04-14,18:59:57,SutrykJacek,"XVIII karta Wrocławskiej Księgi Pamięci dla wybitnych artystów muzyków. Diament Wrocławia trafił dziś w ręce wspaniałego dyrygenta, pedagoga i multiinstrumentalisty, Marka Pijarowskiego. Wielkie gratulacje! pic.twitter.com/HQJYD64Efq",https://twitter.com/SutrykJacek/status/985201002369507328,12,0,0,,
2018-04-14,16:23:01,SutrykJacek,"Dzięki @RO_Maslice za zaproszenie!Dziś wspólnie posprzątaliśmy Las Rędziński, jak widać z niezłym efektem:)) @GeoCzerw @andrzej_jozwik pic.twitter.com/mTnQrYqDqv",https://twitter.com/SutrykJacek/status/985161505753718785,17,1,2,"RO_Maslice,GeoCzerw,andrzej_jozwik",
2018-04-11,17:29:11,SutrykJacek,"Najpiękniejszy bukiet w naszym mieście - Bukiet Kobiet Wrocławia:) Wrocławska Rada Kobiet wyróżniła dziś siedem wspaniałych wrocławianek wyjątkowo wrażliwych na potrzeby innych. Słuchają, dzielą się uśmiechem i dobrocią :):)Drogie Panie - dziękujemy!:) pic.twitter.com/UGOy3yncQH",https://twitter.com/SutrykJacek/status/984090997285117953,15,2,0,,
2018-04-08,15:31:54,SutrykJacek,"Anna Lewandowska po raz kolejny we Wrocławiu i wyjątkowe spotkanie pełne dobrej energii! Wspólnie z Anią udało nam się spełnić marzenie kilkunastu dziewczynek z wrocławskich placówek opiekuńczo - wychowawczych, zapraszając je do wspólnego treningu. Dziekuję i do zobaczenia!:) pic.twitter.com/1HpB6T4Dz9",https://twitter.com/SutrykJacek/status/982974318270386177,22,3,0,,
2018-04-06,08:07:29,SutrykJacek,"Setna rocznica odzyskania przez Polskę niepodległości to również setna rocznica nadania kobietom praw wyborczych w naszym kraju. Zachęcam do udziału w naszym wspólnym plebiscycie z @wyborczawroclaw Ulice dla Kobiet:) #Wroclaw #100latprawwyborczychkobiet http://wroclaw.wyborcza.pl/wroclaw/7,35771,23232266.html …",https://twitter.com/SutrykJacek/status/982137698226860032,15,3,0,wyborczawroclaw,"#Wroclaw,#100latprawwyborczychkobiet"
2018-04-05,14:27:18,SutrykJacek,"Bardzo się cieszę i dziękuję radnym za poparcie prezydenckiego  projektu. Ta decyzja dowodzi, że Wrocław prowadzi spójną i konsekwentną politykę społeczną. Bezpłatna komunikacja dla uczniów szkół podstawowych i średnich to kolejny już krok wspierający wrocławskie rodziny. https://twitter.com/portalwroclawpl/status/981867764871778304 …",https://twitter.com/SutrykJacek/status/981870895986855936,24,1,4,,
2018-04-04,18:51:46,SutrykJacek,"📚Konsekwentnie wyposażamy wrocławskie osiedla w infrastrukturę społeczną. Tym razem wspólna inicjatywa Rady Osiedla @oltaszyn  i Miejska #Biblioteka Publiczna we Wrocławiu. Nowa filia nr 17 przy ul. Nenckiego 136a, zapraszamy!:) pic.twitter.com/Z1IgKOt5D5",https://twitter.com/SutrykJacek/status/981575061630054400,23,2,1,oltaszyn,#Biblioteka
2018-04-02,12:59:31,SutrykJacek,Wspólnota odpowiedzialna to wspólnota sobie pomagająca. Taką jesteśmy we Wrocławiu. Dziś wspólnie z naszymi partnerami z @Caritas_Wroc i o. bp. Jackiem Kicińskim zjedliśmy świąteczne śniadanie z potrzebującymi. Alleluja dla wszystkich! :) pic.twitter.com/XRvttLXVqc,https://twitter.com/SutrykJacek/status/980761639694819328,20,0,0,Caritas_Wroc,
2018-03-31,09:37:06,SutrykJacek,Życzę wszystkim zdrowych i pogodnych Świąt w gronie najbliższych:)#Wielkanoc pic.twitter.com/e4YKGvM0tm,https://twitter.com/SutrykJacek/status/979985925282377728,27,0,1,,#Wielkanoc
2018-03-28,17:28:48,SutrykJacek,"Na @DFRowerowy bezpłatny, podstawowy serwis dla 🚴‍♀️🚴🏻‍♂️:) Dziękuję radnemu Dominikowi Kłosowskiemu za koordynację tego przedsięwzięcia. W sezonie każdego dnia niemal 40 tys. wrocławian jako środek transportu wybiera 🚴‍♀️, a w weekendy ta liczba jest nawet 2x większa! pic.twitter.com/5r0y0tvmL4",https://twitter.com/SutrykJacek/status/979017468063764481,14,1,1,DFRowerowy,
2018-03-27,11:01:16,SutrykJacek,"Trochę o mieście i sprawach lokalnych, trochę o sondażach..:) I trochę o nadchodzących świętach -dzisiejsza rozmowa w @RadioRodzina:  http://www.radiorodzina.pl/18632,sutryk-w-porannygosc-budzi-sie-w-nas-lokalna-tozsamosc/ …",https://twitter.com/SutrykJacek/status/978557554925228032,11,0,0,RadioRodzina,
2018-03-27,07:48:49,SutrykJacek,#Porannygosc w @RadioRodzina zaczynamy o godz. 8.10. Serdecznie zapraszam:)  http://www.radiorodzina.pl/sluchaj_html5/ ,https://twitter.com/SutrykJacek/status/978509123531825152,4,2,0,RadioRodzina,#Porannygosc
2018-03-26,16:36:25,SutrykJacek,"O ważnych sprawach...ważnych dla nas wszystkich, mocno aktualnych, o tym jak dziś uczyć młodzież otwartości i tolerancji rozmawialiśmy we Wrocławskim Centrum Wspierania Organizacji Pozarządowych #SEKTOR3. pic.twitter.com/wJgvw71VN4",https://twitter.com/SutrykJacek/status/978279510851375109,13,2,0,,#SEKTOR3
2018-03-24,12:51:31,SutrykJacek,"Mija właśnie rok nowej kadencji samorządów osiedlowych, już od miesięcy wspólnie z radami rozmawiamy o przyszłości i ustroju osiedlowym. Dziś inaugurujemy projekt Konstytucja dla wrocławskich osiedli. Live z #debata w Barbarze⤵️ http://www.facebook.com/wroclawrozmawia/videos/2088908708056119/ …",https://twitter.com/SutrykJacek/status/977513235636252672,14,0,1,,#debata
2018-03-24,11:30:01,SutrykJacek,"Ruszamy z projektem #otwartemiasto. W niedziele bez handlu szczególnie zapraszamy wrocławian do aktywnego spędzania wolnego czasu w przestrzeni miejskiej. Szczegóły i pełna oferta już w kwietniu, start 22.04 na pl. Wolności we #Wroclaw.iu. Już dziś zapraszam! pic.twitter.com/Amt7eaKBzX",https://twitter.com/SutrykJacek/status/977492724160004096,37,9,3,,"#otwartemiasto,#Wroclaw"
2018-03-24,10:14:17,SutrykJacek,#WrocławRozmawia o samorządności i ustroju osiedli we Wrocławiu. Live: https://www.facebook.com/wroclawrozmawia/videos/2088908708056119/ … pic.twitter.com/6nno3yrn9y,https://twitter.com/SutrykJacek/status/977473665473400833,18,7,0,,#WrocławRozmawia
2018-03-21,11:52:12,SutrykJacek,#Pierwszydzienwiosny 🌷na sielskich Świniarach. Z Radą Osiedla Świniary rozmawialiśmy o bieżących zadaniach ważnych dla mieszkańców:) pic.twitter.com/WccnxiVe9Z,https://twitter.com/SutrykJacek/status/976411147011350528,11,0,1,,#Pierwszydzienwiosny
2018-03-20,14:23:15,SutrykJacek,Dostojna Jubilatka p. Regina Stroemich świętuje 101. urodziny! Jako pionierka przyjechała do Wrocławia w 1945r. i tu odnalazła swój dom. Całe życie dzieli się z innymi energią i pogodą ducha. Na emeryturze została przewodnikiem po Wrocławiu i DŚ. To zaszczyt móc złożyć życzenia🎂 pic.twitter.com/IngrfCvQ5M,https://twitter.com/SutrykJacek/status/976086772127096832,19,0,0,,
2018-03-20,13:43:09,SutrykJacek,"@RadioGraWroclaw @m_kokoszkiewicz @gaz_wroclawska @FaktyTVP3 @WroclawRozmawia @tuWroclaw @TelewizjaEcho24 @prwpl @wyborczawroclaw @dutkiewiczrafal @pawelpomian Będzie Centrum Aktywności Lok. na Gajowicach. Stan techniczny byłego LO przy Grochowej nie pozawala na takie działania. Działka zostanie sprzedana. Dochód przeznaczymy na cele społeczne, w tym powstanie takiego Centrum kilkaset metrów dalej - przy Skierzyńskiej. Pracujemy nad tym",https://twitter.com/SutrykJacek/status/976076679994118144,3,1,3,"pawelpomian,dutkiewiczrafal,wyborczawroclaw,prwpl,TelewizjaEcho24,tuWroclaw,WroclawRozmawia,FaktyTVP3,gaz_wroclawska,m_kokoszkiewicz,RadioGraWroclaw",
2018-03-19,20:52:25,SutrykJacek,"Trochę jeszcze roboczo, a trochę już świątecznie:) Dzisiejsze spotkanie z radą osiedla Przedmieście Świdnickie, z którą wspólnie robimy boisko przy szkole na placu Muzealnym. #Wrocław pic.twitter.com/T6eYIZYpjW",https://twitter.com/SutrykJacek/status/975822319473123329,10,0,1,,#Wrocław
2018-03-17,13:41:16,SutrykJacek,Jesienną porą się umówiliśmy i stało się. Nowa przestrzeń społeczna dla mieszkańców Sołtysowic. Dziękuje Radzie Osiedla. I powodzenia. @nowesoltysowice https://twitter.com/wcrs_wroclaw/status/974987242556067840 …,https://twitter.com/SutrykJacek/status/974989040159215616,15,1,0,nowesoltysowice,
2018-03-17,13:17:57,SutrykJacek,Kolejne lodówki społeczne we #Wroclaw. Dziś także wiele zbiórek i społeczna akcja pana Jana Piontka dla potrzebujacych na pl. Solnym. Dzielimy się! #foodshare #wezpomoz pic.twitter.com/llKPRadsgC,https://twitter.com/SutrykJacek/status/974983174651555840,21,5,0,,"#Wroclaw,#foodshare,#wezpomoz"
2018-03-17,11:30:58,SutrykJacek,"Dziś rano z @SMWroclaw, VIII LO i przedstawicielami Diecezji Prawosławnej przekazaliśmy paczki z żywnością i art. pierwszej potrzeby osobom o trudnej sytuacji materialnej mieszkającym we Lwowie. Ciezarowka z darami wielkanocnymi ruszyła. Nic tak nie cieszy jak wspólne pomaganie:) pic.twitter.com/m4pLD1H0xi",https://twitter.com/SutrykJacek/status/974956250218860545,10,1,0,SMWroclaw,
2018-03-14,20:55:39,SutrykJacek,"[*] Zmarł mój Przyjaciel ksiądz dr Czesław Mazur. Wielka postać, wielka strata. RIP",https://twitter.com/SutrykJacek/status/974011193118601216,2,0,0,,
2018-03-13,12:54:51,SutrykJacek,Dzisiaj w Warszawie w @TygodnikWPROST o tym jak ważny jest dialog międzykulturowy i otwartość. Takiego Wrocławia chcemy. Więcej na łamach przyszłotygodniowego #Wprost. #wroclawrozmawia pic.twitter.com/fh7PndIhuh,https://twitter.com/SutrykJacek/status/973527808445214721,18,4,2,TygodnikWPROST,"#Wprost,#wroclawrozmawia"
2018-03-11,14:18:00,SutrykJacek,"Kolejna społeczna lodówka, tym razem przy Radzie Osiedla Powstańców Śląskich w to piękne niedzielne popołudnie zaczęła działać. Świetna inicjatywa! Michał Kwiatkowski - gratulacje dla Pana i całej RO za pomysł! #foodsharing #Wrocław pic.twitter.com/KEWFcz2og0",https://twitter.com/SutrykJacek/status/972823958092505089,17,2,1,,"#foodsharing,#Wrocław"
2018-03-09,19:15:34,SutrykJacek,"To był długi, ale potrzebny proces, w którym uzgadnialiśmy mapę drogową dla wrocławskiej kultury. Dziękuję za udział w konsultacjach i debacie. To nie koniec, a początek. Mam nadzieję, że czegoś dobrego, tworzonego wspólnie:) @SK_Wroclaw @WroclawRozmawia https://www.wroclaw.pl/rozmawia/kultura-obecna-sprawdz-poprawiony-dokument-programowy-oraz-raport-z-konsultacji …",https://twitter.com/SutrykJacek/status/972174069561995264,14,2,0,"SK_Wroclaw,WroclawRozmawia",
2018-03-09,12:47:55,SutrykJacek,"Wrocław jest miastem otwartym, ale tylko dla tych którzy potrafią szanować drugiego człowieka. Każdy ma prawo do korzystania z przestrzeni publicznej miasta i ma prawo czuć się bezpiecznie. Dziękuję naszym bohaterskim mieszkańcom za ich sprzeciw wobec rasizmowi i ksenofobii. pic.twitter.com/GdHaS0ZzRk",https://twitter.com/SutrykJacek/status/972076510256431104,9,3,0,,
2018-03-09,12:45:38,SutrykJacek,"@IndiainPoland Hinduska społeczność we Wrocławiu reprezentowana przez Ambasadora A.S.Takhi @indiainpoland i K.Johri@KonsulIndii złożyła podziękowania Tomaszowi Pikusowi, który stanął w obronie indyjskiego studenta podczas styczniowego incydentu. pic.twitter.com/Mgxm1I47sq",https://twitter.com/SutrykJacek/status/972075936572207104,22,4,3,"IndiainPoland,KonsulIndii",
2018-03-08,21:22:36,SutrykJacek,"XVII #KsięgaPamięci #Wrocław.ia poprzedzona specjalnym koncertem, należała dziś zdecydowanie do Pań🙂Medalem Prezydenta Wrocławia ""Merito de Wratislavia” wyróżniliśmy prof. Annę Proszkowską, Małgorzatę Młodnicką-Lenkiewicz i Urszulę Spałkę. Serdecznie gratuluję laureatkom! pic.twitter.com/mK4RpEmDDC",https://twitter.com/SutrykJacek/status/971843649721044997,8,0,1,,"#KsięgaPamięci,#Wrocław"
2018-03-08,07:39:37,SutrykJacek,"🌹Drogie Panie, codziennie o Was myślę, a dzisiaj szczególnie:)) Przyjmijcie proszę podziękowania za to, że nasza codzienność jest mądrzejsza i piękniejsza oraz życzenia wszelkiej pomyślności i radości. #dzienkobiet",https://twitter.com/SutrykJacek/status/971636536667090945,13,0,0,,#dzienkobiet
2018-03-07,20:39:02,SutrykJacek,"Zależy nam na otwartym, wielokulturowym Wrocławiu, niedawno przyjęliśmy Strategię Dialogu Międzykulturowego. A dziś  z koleżankami i kolegami z miast Unii Metropolii Polskich dzieliliśmy się doświadczeniami jak budować wspólnotę odpowiadając na dzisiejsze potrzeby społeczne. pic.twitter.com/KQvedOcshJ",https://twitter.com/SutrykJacek/status/971470296359284738,10,0,0,,
2018-03-05,15:10:54,SutrykJacek,W @TelewizjaEcho24 ruszył cykl poświęcony wrocławskim radom osiedli. Z Michałem Kwiatkowskim radnym osiedla Powstańców Śląskich i członkiem Wrocławskiego Forum Osiedlowego dyskutowaliśmy o najbliższych zadaniach oraz wyzwaniach na 2018 rok. Zapraszam:) https://youtu.be/AZpu2nrxk7Y ,https://twitter.com/SutrykJacek/status/970662943594549249,18,6,1,TelewizjaEcho24,
2018-03-02,11:16:31,SutrykJacek,"Dziś w @prwpl o opiece w żłobkach niepublicznych, bezpłatnej komunikacji dla młodzieży, domu socjalnym przy ul. Obornickiej, finale procesu likwidacji koczowiska. I krótki komentarz na temat ostatnich nawiązań do jednego z moich ulubionych filmów „Miś” :) http://www.radiowroclaw.pl/articles/view/75543/Rozmowa-Dnia-Jacek-Sutryk-ZAPOWIEDZ …",https://twitter.com/SutrykJacek/status/969516794582065152,6,2,0,prwpl,
2018-03-02,08:26:03,SutrykJacek,O 8:30 będę gościem rozmowy dnia w @prwpl. Zapraszam:)   http://www.radiowroclaw.pl/articles/view/75543/Rozmowa-Dnia-Jacek-Sutryk-ZAPOWIEDZ …,https://twitter.com/SutrykJacek/status/969473896503218176,9,2,0,prwpl,
2018-03-01,21:02:25,SutrykJacek,"Za nami spotkanie Komisji Konkursowej Wrocławskiego Programu Wydawniczego. To już kolejna edycja będąca następstwem ESK2016, która ma za zadanie wzmacniać wydawnictwo we Wrocławiu. Na naszej „wrocławskiej półce” znalazło się już 31 książek i 13 czasopism. Czekamy na następne :) pic.twitter.com/qPdKSDQVPZ",https://twitter.com/SutrykJacek/status/969301853149323264,8,0,0,,
2018-02-28,16:46:18,SutrykJacek,"Podsumowanie naszej ostatniej dyskusji o przyszłości Wrocławia, zmianie jego ustroju samorządowego i decentralizacji z udziałem gościa prof. M. Króla, radnych osiedlowych, organizacji pozarządowych, animatorów życia społecznego, urzędników. Zachęcam :) http://wcrs.wroclaw.pl/artykul/1657-demokracja-miejska-jaka-pobierz-publikacje …",https://twitter.com/SutrykJacek/status/968875013129560066,12,2,0,,
2018-02-27,21:29:14,SutrykJacek,"We Wrocławiu #3sektor odgrywa kluczową rolę w kształtowaniu postaw obywatelskich, ale przede wszystkim w jego uwspólnianiu. Po latach pracy wiem, że nie ma silnego samorządu bez silnych #NGOs i nie ma silnych NGOs bez silnego samorządu. Dziękuję Wam za ogrom Waszej pracy! #NGODay pic.twitter.com/R7MF2DUul0",https://twitter.com/SutrykJacek/status/968583828297125889,33,4,1,,"#3sektor,#NGOs,#NGODay"
2018-02-26,14:03:46,SutrykJacek,"Gratulacje również dla wyróżnionych dziś przez TMW dziennikarzy: Magdaleny Piekarskiej z @wyborczawroclaw, Doroty Kaczor z @FaktyTVP3, Elżbiety Osowicz z @prwpl oraz Marcina Rybaka i Roberta Migdała z @gaz_wroclawska#Wrocław #ksiegapamieci",https://twitter.com/SutrykJacek/status/968109333044228097,16,1,1,"wyborczawroclaw,FaktyTVP3,prwpl,gaz_wroclawska","#Wrocław,#ksiegapamieci"
